Exited,Scaled Score,France ,Spain ,Male,Scaled Age,Scaled Tenure,Scaled Balance ,NumOfProducts,Balance to Salary Ratio,Product to tenure Ratio ,Age Tenure,Engagement Score,Scaled Salary,IsActiveMember,Female,Germany,Age,Tenure,HasCrCard,Balance,EstimatedSalary,Year,CreditScore
0,(1.99),0,1,0,(0.37),(0.00),1.44 ,1,123%,0.20,0.14,0%,0.61 ,0,1,0,35,5,1,"£166,492.48","£135,287.74",2025,458
0,0.98 ,0,1,1,(0.47),1.38 ,(1.23),2,0%,0.22,0.26,0%,(0.87),0,0,0,34,9,1,£0.00,"£50,046.25",2025,745
0,(0.64),0,0,0,(0.28),1.38 ,1.02 ,2,103%,0.22,0.25,0%,0.63 ,0,1,1,36,9,1,"£140,355.56","£136,329.96",2025,589
0,(1.81),0,0,1,(0.85),(0.70),0.93 ,1,197%,0.33,0.10,0%,(0.55),0,0,1,30,3,1,"£134,366.42","£68,343.53",2025,476
0,2.06 ,1,0,0,4.01 ,(1.39),(1.23),2,0%,2.00,0.01,200%,(0.70),1,1,0,81,1,1,£0.00,"£59,568.24",2025,850
0,1.25 ,1,0,1,(0.66),(0.00),(0.23),1,152%,0.20,0.16,20%,(1.03),1,0,0,32,5,1,"£62,321.62","£40,920.59",2025,771
0,(1.99),0,0,0,0.39 ,(1.39),0.49 ,2,106%,2.00,0.02,0%,0.01 ,0,1,1,43,1,1,"£106,870.12","£100,564.37",2025,458
0,0.36 ,0,1,1,(0.76),1.72 ,0.94 ,1,108%,0.10,0.32,10%,0.45 ,1,0,0,31,10,1,"£135,213.71","£125,777.28",2025,685
0,1.17 ,1,0,1,(0.85),(0.00),(1.23),2,0%,0.40,0.17,40%,0.09 ,1,0,0,30,5,0,£0.00,"£105,155.66",2025,764
0,(1.25),0,1,0,(0.28),(1.04),(1.23),2,0%,1.00,0.06,100%,(1.48),1,1,0,36,2,1,£0.00,"£14,721.80",2025,530
0,1.29 ,0,0,1,(0.56),(0.70),0.11 ,2,65%,0.67,0.09,0%,0.50 ,0,0,1,33,3,1,"£83,501.66","£128,841.31",2025,775
0,(0.93),1,0,1,(0.56),0.34 ,(1.23),2,0%,0.33,0.18,0%,1.28 ,0,0,0,33,6,0,£0.00,"£173,680.39",2025,561
0,0.14 ,1,0,0,0.20 ,(0.00),(1.23),1,0%,0.20,0.12,20%,0.90 ,1,1,0,41,5,1,£0.00,"£152,054.33",2025,664
0,(0.69),0,1,0,(0.09),(0.70),(1.23),2,0%,0.67,0.08,67%,(1.66),1,1,0,38,3,1,£0.00,"£4,525.40",2025,584
0,(0.82),1,0,1,(0.66),(0.00),0.88 ,1,105%,0.20,0.16,0%,0.44 ,0,0,0,32,5,1,"£131,354.25","£125,256.53",2025,571
0,(1.72),1,0,1,0.20 ,(0.00),(1.23),1,0%,0.20,0.12,20%,(0.45),1,0,0,41,5,1,£0.00,"£74,267.35",2025,484
0,0.40 ,1,0,0,1.82 ,(0.00),(1.23),2,0%,0.40,0.09,40%,(0.87),1,1,0,58,5,0,£0.00,"£49,848.86",2025,689
0,0.57 ,0,0,0,0.48 ,(1.04),1.75 ,2,284%,1.00,0.05,0%,(0.60),0,1,1,44,2,1,"£185,932.18","£65,413.41",2025,706
0,(0.73),1,0,1,1.53 ,0.34 ,0.45 ,1,59%,0.17,0.11,17%,1.32 ,1,0,0,55,6,0,"£104,305.74","£175,750.21",2025,580
0,0.29 ,1,0,1,(0.47),0.69 ,1.35 ,1,132%,0.14,0.21,0%,0.38 ,0,0,0,34,7,1,"£160,515.37","£121,904.14",2025,679
0,(0.35),1,0,1,3.34 ,1.72 ,(1.23),2,0%,0.20,0.14,20%,(0.80),1,0,0,74,10,1,£0.00,"£53,949.98",2025,617
0,0.35 ,1,0,1,(0.47),1.38 ,(1.23),2,0%,0.22,0.26,22%,(0.61),1,0,0,34,9,1,£0.00,"£65,257.57",2025,684
0,(0.18),0,1,1,0.29 ,1.72 ,(1.23),1,0%,0.10,0.24,10%,(0.36),1,0,0,42,10,0,£0.00,"£79,408.17",2025,633
0,(0.10),1,0,0,(0.18),(1.04),(1.23),2,0%,1.00,0.05,0%,(1.67),0,1,0,37,2,1,£0.00,"£3,939.87",2025,641
0,1.23 ,0,0,0,(0.76),0.69 ,1.16 ,2,277%,0.29,0.23,0%,(0.80),0,1,1,31,7,1,"£148,913.72","£53,817.23",2025,769
0,0.22 ,1,0,0,1.34 ,0.69 ,(1.23),1,0%,0.14,0.13,14%,0.64 ,1,1,0,53,7,1,£0.00,"£136,910.18",2025,672
0,(0.28),1,0,0,(0.95),(1.39),(1.23),2,0%,2.00,0.03,0%,(1.06),0,1,0,29,1,0,£0.00,"£39,382.06",2025,623
0,(0.32),1,0,1,0.20 ,(1.73),0.34 ,1,115%,1.00,0.00,0%,(0.26),0,0,0,41,0,1,"£97,925.11","£85,000.32",2025,620
0,(0.86),0,1,1,(0.47),1.72 ,(1.23),2,0%,0.20,0.29,20%,1.07 ,1,0,0,34,10,0,£0.00,"£161,571.79",2025,567
0,0.47 ,0,0,1,(0.66),1.03 ,0.40 ,1,87%,0.13,0.25,13%,0.28 ,1,0,1,32,8,1,"£101,160.99","£115,916.55",2025,696
0,(0.96),0,0,1,0.20 ,(1.04),0.77 ,1,112%,0.50,0.05,50%,0.19 ,1,0,1,41,2,1,"£124,227.14","£111,184.67",2025,558
0,(0.72),0,1,1,0.96 ,1.72 ,(1.23),2,0%,0.20,0.20,0%,(1.02),0,0,0,49,10,0,£0.00,"£41,623.59",2025,581
0,(0.08),1,0,0,(0.56),(1.73),0.98 ,1,75%,1.00,0.00,100%,1.47 ,1,1,0,33,0,1,"£137,811.75","£184,856.89",2025,643
0,0.05 ,1,0,0,(0.66),(1.04),(1.23),1,0%,0.50,0.06,50%,(0.51),1,1,0,32,2,1,£0.00,"£71,047.51",2025,655
0,0.33 ,0,1,0,1.91 ,(1.73),0.74 ,1,145%,1.00,0.00,100%,(0.27),1,1,0,59,0,0,"£122,661.39","£84,803.76",2025,682
0,(1.96),0,0,0,3.34 ,(1.39),1.76 ,2,95%,2.00,0.01,200%,1.68 ,1,1,1,74,1,1,"£186,445.31","£196,767.83",2025,461
0,1.28 ,0,0,1,(0.28),1.38 ,0.87 ,1,86%,0.11,0.25,0%,0.91 ,0,0,1,36,9,1,"£130,809.77","£152,290.28",2025,774
0,(1.11),0,0,0,(0.18),(0.70),0.73 ,2,360%,0.67,0.08,0%,(1.15),0,1,1,37,3,0,"£122,304.65","£33,998.70",2025,543
0,(0.11),0,1,0,0.67 ,(0.70),(1.23),1,0%,0.33,0.07,33%,0.98 ,1,1,0,46,3,1,£0.00,"£156,260.08",2025,640
0,0.91 ,0,1,1,(0.37),1.03 ,0.81 ,1,792%,0.13,0.23,0%,(1.46),0,0,0,35,8,1,"£127,290.61","£16,081.62",2025,738
0,0.91 ,0,1,1,(0.09),(0.00),1.63 ,1,925%,0.20,0.13,20%,(1.41),1,0,0,38,5,0,"£177,997.07","£19,233.41",2025,738
0,0.58 ,1,0,1,(0.37),(1.04),(1.23),3,0%,1.50,0.06,150%,(0.10),1,0,0,35,2,1,£0.00,"£94,148.30",2025,707
0,(0.24),0,0,1,1.25 ,(1.39),(0.01),2,43%,2.00,0.02,200%,1.34 ,1,0,1,52,1,0,"£76,101.81","£177,238.35",2025,627
0,(0.13),1,0,1,(1.42),(1.39),(1.23),2,0%,2.00,0.04,200%,1.09 ,1,0,0,24,1,0,£0.00,"£162,597.15",2025,638
0,(0.39),1,0,0,0.67 ,1.03 ,1.46 ,1,378%,0.13,0.17,13%,(0.97),1,1,0,46,8,0,"£167,795.60","£44,390.38",2025,613
0,0.11 ,0,1,1,0.01 ,0.34 ,0.90 ,1,342%,0.17,0.15,0%,(1.07),0,0,0,39,6,0,"£132,628.98","£38,812.67",2025,661
0,0.19 ,1,0,0,(0.09),1.03 ,(1.23),2,0%,0.25,0.21,0%,(0.28),0,1,0,38,8,1,£0.00,"£84,049.16",2025,669
0,(0.32),1,0,1,(0.66),0.34 ,(1.23),2,0%,0.33,0.19,0%,(0.76),0,0,0,32,6,1,£0.00,"£56,139.09",2025,620
0,1.87 ,1,0,0,(0.66),(1.04),1.11 ,1,76%,0.50,0.06,0%,1.59 ,0,1,0,32,2,1,"£146,033.62","£191,260.74",2025,831
0,0.75 ,1,0,1,0.87 ,0.69 ,(1.23),2,0%,0.29,0.15,29%,0.88 ,1,0,0,48,7,1,£0.00,"£150,694.58",2025,723
0,(0.46),0,0,1,(1.14),(1.04),0.86 ,2,88%,1.00,0.07,0%,0.82 ,0,0,1,27,2,1,"£130,274.26","£147,533.09",2025,606
0,(0.16),0,1,1,(0.95),(1.04),(1.23),2,0%,1.00,0.07,0%,0.30 ,0,0,0,29,2,0,£0.00,"£117,173.80",2025,635
0,0.44 ,1,0,0,0.01 ,(0.35),(1.23),2,0%,0.50,0.10,50%,0.73 ,1,1,0,39,4,0,£0.00,"£142,331.39",2025,693
0,0.76 ,0,0,0,1.34 ,(1.39),1.01 ,2,1082%,2.00,0.02,200%,(1.52),1,1,1,53,1,1,"£139,687.66","£12,913.92",2025,724
0,1.04 ,1,0,1,0.39 ,(1.39),0.62 ,1,91%,1.00,0.02,0%,0.45 ,0,0,0,43,1,1,"£114,974.24","£125,920.54",2025,751
0,(0.93),0,1,1,(0.47),(0.35),0.14 ,2,291%,0.50,0.12,50%,(1.23),1,0,0,34,4,1,"£85,141.79","£29,217.37",2025,561
0,0.08 ,1,0,1,(0.95),(0.70),1.11 ,1,720%,0.33,0.10,0%,(1.39),0,0,0,29,3,1,"£145,512.84","£20,207.02",2025,658
0,0.02 ,1,0,1,1.15 ,0.69 ,(1.23),2,0%,0.29,0.14,29%,(0.98),1,0,0,51,7,0,£0.00,"£43,496.36",2025,652
0,1.36 ,0,1,0,(1.14),(0.70),(1.23),2,0%,0.67,0.11,0%,0.76 ,0,1,0,27,3,1,£0.00,"£143,614.01",2025,782
0,0.94 ,1,0,1,(0.66),1.03 ,(1.23),2,0%,0.25,0.25,0%,0.76 ,0,0,0,32,8,1,£0.00,"£143,598.70",2025,741
0,(1.10),0,1,1,(1.61),(0.70),(0.16),1,60%,0.33,0.14,33%,0.18 ,1,0,0,22,3,0,"£66,483.32","£110,317.39",2025,544
0,1.69 ,1,0,1,0.87 ,1.38 ,0.96 ,1,74%,0.11,0.19,11%,1.49 ,1,0,0,48,9,1,"£136,596.85","£185,791.90",2025,814
0,0.16 ,1,0,0,(0.28),1.03 ,(1.23),1,0%,0.13,0.22,13%,1.02 ,1,1,0,36,8,0,£0.00,"£158,666.99",2025,666
0,2.06 ,0,1,1,0.01 ,1.03 ,(1.23),2,0%,0.25,0.21,25%,(1.10),1,0,0,39,8,1,£0.00,"£37,090.44",2025,850
0,(1.59),1,0,1,(0.66),1.03 ,(1.23),2,0%,0.25,0.25,0%,(0.57),0,0,0,32,8,1,£0.00,"£67,364.42",2025,497
0,0.56 ,1,0,1,5.06 ,(1.39),0.79 ,2,366%,2.00,0.01,200%,(1.14),1,0,0,92,1,1,"£126,076.24","£34,436.83",2025,705
0,(0.49),0,0,0,0.10 ,1.03 ,1.16 ,1,142%,0.13,0.20,0%,0.09 ,0,1,1,40,8,0,"£148,897.02","£105,052.90",2025,603
0,(0.82),1,0,1,0.10 ,(0.00),(1.23),2,0%,0.40,0.13,0%,(0.47),0,0,0,40,5,0,£0.00,"£72,849.29",2025,571
0,2.06 ,0,1,0,(0.76),(0.70),0.72 ,1,391%,0.33,0.10,33%,(1.20),1,1,0,31,3,1,"£121,237.65","£31,022.56",2025,850
0,0.53 ,0,0,0,(1.52),0.69 ,0.36 ,1,86%,0.14,0.30,0%,0.25 ,0,1,1,23,7,1,"£98,775.23","£114,603.96",2025,702
0,0.52 ,1,0,0,(0.37),(1.04),(1.23),2,0%,1.00,0.06,100%,(0.60),1,1,0,35,2,1,£0.00,"£65,765.22",2025,701
0,(1.15),1,0,0,(0.95),(0.35),(1.23),2,0%,0.50,0.14,50%,0.01 ,1,1,0,29,4,1,£0.00,"£100,919.19",2025,539
0,(0.65),1,0,0,(0.37),(1.73),(1.23),2,0%,2.00,0.00,200%,0.96 ,1,1,0,35,0,1,£0.00,"£155,485.24",2025,588
0,1.11 ,1,0,1,1.15 ,1.03 ,0.08 ,1,70%,0.13,0.16,13%,0.29 ,1,0,0,51,8,1,"£81,710.46","£116,520.07",2025,758
0,1.57 ,0,1,1,0.20 ,0.34 ,(1.23),2,0%,0.33,0.15,0%,(0.92),0,0,0,41,6,1,£0.00,"£47,322.05",2025,802
0,0.07 ,0,1,0,0.20 ,0.34 ,0.57 ,1,639%,0.17,0.15,0%,(1.44),0,1,0,41,6,1,"£112,119.48","£17,536.82",2025,657
0,(1.58),1,0,0,(0.85),(1.39),(1.23),2,0%,2.00,0.03,0%,0.62 ,0,1,0,30,1,0,£0.00,"£135,795.53",2025,498
0,0.26 ,1,0,1,(0.76),(0.70),0.04 ,1,63%,0.33,0.10,33%,0.43 ,1,0,0,31,3,1,"£78,990.15","£124,777.14",2025,676
0,0.97 ,0,1,0,(1.23),(0.00),1.44 ,1,92%,0.20,0.19,20%,1.42 ,1,1,0,26,5,1,"£166,297.89","£181,694.44",2025,744
0,(1.61),1,0,1,(0.85),1.72 ,0.85 ,1,75%,0.10,0.33,0%,1.26 ,0,0,0,30,10,0,"£129,755.99","£172,749.65",2025,495
0,0.20 ,0,0,0,0.10 ,(1.04),1.13 ,1,211%,0.50,0.05,50%,(0.53),1,1,1,40,2,0,"£147,171.20","£69,850.04",2025,670
0,0.50 ,0,0,1,1.91 ,(0.70),0.49 ,1,65%,0.33,0.05,33%,1.10 ,1,0,1,59,3,0,"£106,819.65","£163,570.25",2025,699
0,2.06 ,1,0,1,(0.95),0.34 ,(1.23),2,0%,0.33,0.21,33%,(1.55),1,0,0,29,6,1,£0.00,"£10,672.54",2025,850
0,(1.85),0,1,0,(0.66),(1.39),1.33 ,1,278%,1.00,0.03,100%,(0.74),1,1,0,32,1,0,"£159,397.75","£57,323.18",2025,472
0,(0.72),0,1,1,0.67 ,(1.04),0.05 ,2,42%,1.00,0.04,0%,1.54 ,0,0,0,46,2,0,"£79,385.21","£188,492.82",2025,581
0,0.48 ,1,0,0,0.01 ,0.34 ,1.20 ,1,337%,0.17,0.15,17%,(0.96),1,1,0,39,6,1,"£151,553.19","£44,946.29",2025,697
0,0.64 ,1,0,0,(0.85),(1.39),0.21 ,1,50%,1.00,0.03,100%,1.35 ,1,1,0,30,1,1,"£89,571.59","£177,613.19",2025,712
0,0.85 ,1,0,1,0.29 ,1.38 ,0.70 ,1,65%,0.11,0.21,0%,1.46 ,0,0,0,42,9,1,"£120,094.93","£184,056.45",2025,733
0,(0.44),0,1,0,(0.09),1.38 ,0.42 ,1,178%,0.11,0.24,11%,(0.74),1,1,0,38,9,0,"£102,406.76","£57,600.66",2025,608
0,(0.80),1,0,0,(0.66),1.38 ,0.78 ,2,96%,0.22,0.28,22%,0.52 ,1,1,0,32,9,1,"£125,321.84","£130,234.63",2025,573
0,(0.93),0,1,0,(1.04),(0.70),(1.23),2,0%,0.67,0.11,0%,1.59 ,0,1,0,28,3,1,£0.00,"£191,387.76",2025,561
0,0.75 ,1,0,1,(1.33),(0.70),(1.23),2,0%,0.67,0.12,67%,0.60 ,1,0,0,25,3,1,£0.00,"£134,509.47",2025,723
0,(1.28),0,0,0,0.20 ,1.72 ,0.97 ,1,237%,0.10,0.24,10%,(0.74),1,1,1,41,10,1,"£136,733.24","£57,589.29",2025,527
0,1.06 ,0,0,0,0.77 ,(1.39),0.88 ,1,66%,1.00,0.02,0%,1.69 ,0,1,1,47,1,1,"£131,160.85","£197,444.69",2025,753
0,(1.24),1,0,1,(0.76),(0.70),0.32 ,1,170%,0.33,0.10,0%,(0.75),0,0,0,31,3,1,"£96,288.26","£56,794.73",2025,531
0,(0.55),1,0,0,(0.56),0.34 ,0.95 ,2,181%,0.33,0.18,0%,(0.44),0,1,0,33,6,0,"£135,703.59","£74,850.84",2025,597
0,0.25 ,1,0,1,(0.66),(1.39),(1.23),3,0%,3.00,0.03,0%,(0.25),0,0,0,32,1,1,£0.00,"£85,901.09",2025,675
0,(0.63),1,0,1,0.10 ,1.03 ,(1.23),2,0%,0.25,0.20,0%,(0.65),0,0,0,40,8,1,£0.00,"£62,933.03",2025,590
0,(1.19),1,0,1,(0.37),1.03 ,(1.23),2,0%,0.25,0.23,0%,(0.61),0,0,0,35,8,1,£0.00,"£64,833.28",2025,536
0,1.72 ,1,0,1,(0.47),(0.00),0.85 ,1,78%,0.20,0.15,0%,1.14 ,0,0,0,34,5,0,"£129,278.43","£165,562.84",2025,817
0,1.49 ,1,0,0,0.10 ,(1.04),0.41 ,1,56%,0.50,0.05,50%,1.44 ,1,1,0,40,2,1,"£101,891.10","£183,044.86",2025,795
0,0.32 ,1,0,0,0.20 ,(1.73),0.71 ,2,69%,2.00,0.00,0%,1.32 ,0,1,0,41,0,1,"£120,549.29","£175,722.31",2025,681
0,(0.10),1,0,1,3.63 ,1.38 ,(1.23),3,0%,0.33,0.12,33%,(0.32),1,0,0,77,9,1,£0.00,"£81,514.06",2025,641
0,(0.83),0,0,0,1.72 ,(0.00),0.16 ,1,84%,0.20,0.09,20%,0.06 ,1,1,1,57,5,0,"£86,568.75","£103,660.31",2025,570
0,0.62 ,0,1,0,(0.76),(0.00),(1.23),2,0%,0.40,0.16,0%,(1.57),0,1,0,31,5,1,£0.00,"£9,561.73",2025,710
0,(0.33),0,0,1,(1.52),(0.00),0.90 ,1,92%,0.20,0.22,20%,0.76 ,1,0,1,23,5,1,"£132,725.10","£143,913.33",2025,619
0,0.48 ,0,1,0,(0.18),0.69 ,1.47 ,1,474%,0.14,0.19,0%,(1.12),0,1,0,37,7,1,"£168,066.87","£35,450.53",2025,697
0,1.81 ,1,0,1,(0.47),1.38 ,(1.23),2,0%,0.22,0.26,22%,(1.19),1,0,0,34,9,1,£0.00,"£31,933.06",2025,825
0,0.03 ,1,0,0,3.34 ,(1.73),0.72 ,1,76%,1.00,0.00,100%,1.05 ,1,1,0,74,0,1,"£121,276.32","£160,348.31",2025,653
0,(0.56),0,1,1,(0.28),(1.04),(1.23),2,0%,1.00,0.06,100%,0.44 ,1,0,0,36,2,0,£0.00,"£125,557.95",2025,596
0,(0.52),1,0,1,(0.95),1.03 ,(1.23),2,0%,0.25,0.28,25%,(1.14),1,0,0,29,8,0,£0.00,"£34,747.43",2025,600
0,(0.06),1,0,1,0.58 ,0.34 ,1.27 ,1,4506%,0.17,0.13,17%,(1.68),1,0,0,45,6,0,"£155,417.61","£3,449.22",2025,645
0,(0.12),1,0,1,(1.14),1.03 ,(1.23),2,0%,0.25,0.30,0%,1.60 ,0,0,0,27,8,1,£0.00,"£192,247.35",2025,639
0,(1.84),0,1,1,0.87 ,1.03 ,(1.23),2,0%,0.25,0.17,0%,(0.50),0,0,0,48,8,1,£0.00,"£71,139.80",2025,473
0,0.56 ,1,0,0,1.06 ,(0.35),0.01 ,2,53%,0.50,0.08,50%,0.78 ,1,1,0,50,4,0,"£77,065.90","£145,159.26",2025,705
0,1.08 ,1,0,0,3.73 ,(0.00),0.72 ,1,159%,0.20,0.06,20%,(0.42),1,1,0,78,5,1,"£121,206.96","£76,016.49",2025,755
0,0.60 ,1,0,0,(0.18),1.38 ,(1.23),2,0%,0.22,0.24,0%,(1.45),0,1,0,37,9,1,£0.00,"£16,733.59",2025,709
0,(2.24),1,0,1,0.20 ,(0.35),0.51 ,1,190%,0.25,0.10,25%,(0.75),1,0,0,41,4,0,"£108,128.52","£56,784.11",2025,434
0,1.53 ,1,0,1,(0.18),1.03 ,(1.23),3,0%,0.38,0.22,0%,0.19 ,0,0,0,37,8,0,£0.00,"£110,783.28",2025,798
0,(0.09),1,0,1,3.15 ,(1.39),1.35 ,2,113%,2.00,0.01,200%,0.73 ,1,0,0,72,1,1,"£160,541.00","£142,223.94",2025,642
0,0.14 ,1,0,1,0.10 ,1.38 ,(1.23),2,0%,0.22,0.23,0%,1.65 ,0,0,0,40,9,1,£0.00,"£194,767.30",2025,664
0,0.07 ,1,0,0,0.01 ,(0.35),0.06 ,1,83%,0.25,0.10,0%,(0.05),0,1,0,39,4,1,"£80,293.81","£97,192.76",2025,657
0,0.63 ,1,0,1,(1.04),1.03 ,(1.23),2,0%,0.25,0.29,25%,(0.62),1,0,0,28,8,1,£0.00,"£64,286.39",2025,711
0,0.42 ,1,0,0,(0.95),1.38 ,0.64 ,1,224%,0.11,0.31,0%,(0.84),0,1,0,29,9,1,"£116,536.43","£51,987.99",2025,691
0,0.65 ,1,0,0,(1.33),(0.35),0.72 ,1,215%,0.25,0.16,25%,(0.76),1,1,0,25,4,1,"£121,172.97","£56,268.98",2025,713
0,0.63 ,0,0,0,(0.37),(1.04),0.92 ,1,111%,0.50,0.06,50%,0.36 ,1,1,1,35,2,1,"£133,607.75","£120,586.32",2025,711
0,(0.18),1,0,0,(0.18),1.38 ,1.28 ,1,217%,0.11,0.24,0%,(0.49),0,1,0,37,9,1,"£156,091.97","£72,008.61",2025,633
0,0.84 ,1,0,1,(0.28),0.69 ,(1.23),2,0%,0.29,0.19,29%,(0.68),1,0,0,36,7,1,£0.00,"£60,830.24",2025,732
0,(1.89),1,0,0,(1.61),(1.39),(0.00),1,39%,1.00,0.05,100%,1.65 ,1,1,0,22,1,1,"£76,318.64","£194,783.12",2025,468
0,(0.99),0,0,0,2.20 ,1.72 ,0.61 ,1,1360%,0.10,0.16,10%,(1.59),1,1,1,62,10,0,"£114,822.64","£8,444.50",2025,555
0,0.48 ,1,0,0,(1.52),1.72 ,(1.23),2,0%,0.20,0.43,20%,(0.35),1,1,0,23,10,1,£0.00,"£79,734.23",2025,697
0,0.19 ,0,1,1,(1.61),1.72 ,(1.23),2,0%,0.20,0.45,0%,1.32 ,0,0,0,22,10,1,£0.00,"£176,163.74",2025,669
0,(0.28),1,0,0,(1.04),(0.35),(1.23),2,0%,0.50,0.14,0%,(1.02),0,1,0,28,4,1,£0.00,"£41,227.67",2025,623
0,0.48 ,1,0,1,(0.28),0.69 ,(1.23),2,0%,0.29,0.19,29%,(0.44),1,0,0,36,7,1,£0.00,"£74,760.32",2025,697
0,0.39 ,0,0,0,0.10 ,1.03 ,1.19 ,2,77%,0.25,0.20,25%,1.67 ,1,1,1,40,8,0,"£150,679.71","£196,226.38",2025,688
0,1.54 ,0,1,1,(0.37),0.69 ,(1.23),2,0%,0.29,0.20,29%,0.71 ,1,0,0,35,7,0,£0.00,"£140,780.80",2025,799
0,0.53 ,0,1,1,0.01 ,1.03 ,(1.23),2,0%,0.25,0.21,0%,(0.01),0,0,0,39,8,1,£0.00,"£99,654.13",2025,702
0,(0.99),0,1,1,(0.66),1.72 ,(1.23),2,0%,0.20,0.31,20%,1.19 ,1,0,0,32,10,0,£0.00,"£168,605.96",2025,555
0,(0.80),0,1,1,(1.04),1.03 ,(1.23),2,0%,0.25,0.29,0%,(0.39),0,0,0,28,8,0,£0.00,"£77,660.03",2025,573
0,1.15 ,1,0,1,1.34 ,(1.39),0.42 ,1,60%,1.00,0.02,100%,1.22 ,1,0,0,53,1,1,"£102,520.37","£170,195.40",2025,762
0,(1.46),0,1,0,(1.33),(0.70),0.52 ,2,102%,0.67,0.12,0%,0.12 ,0,1,0,25,3,1,"£108,738.71","£106,920.57",2025,509
0,0.34 ,0,0,0,(0.66),(1.73),0.99 ,2,73%,2.00,0.00,200%,1.53 ,1,1,1,32,0,1,"£138,171.10","£188,203.58",2025,683
0,(0.66),0,0,0,0.01 ,0.34 ,0.41 ,2,1434%,0.33,0.15,0%,(1.62),0,1,1,39,6,1,"£101,851.80","£7,103.71",2025,587
0,1.38 ,0,1,1,(0.56),1.72 ,(1.23),2,0%,0.20,0.30,0%,1.08 ,0,0,0,33,10,1,£0.00,"£162,022.47",2025,784
0,0.09 ,0,0,1,(0.28),(1.04),(0.00),2,51%,1.00,0.06,100%,0.85 ,1,0,1,36,2,1,"£76,190.48","£149,066.14",2025,659
0,1.67 ,0,1,0,(1.42),(1.39),0.26 ,1,111%,1.00,0.04,0%,(0.29),0,1,0,24,1,0,"£92,476.88","£83,247.14",2025,812
0,0.20 ,1,0,1,(0.18),(0.35),1.51 ,2,86%,0.50,0.11,0%,1.71 ,0,0,0,37,4,1,"£170,557.91","£198,252.88",2025,670
0,(0.96),1,0,1,0.10 ,0.34 ,(1.23),2,0%,0.33,0.15,0%,1.28 ,0,0,0,40,6,1,£0.00,"£173,844.89",2025,558
0,0.59 ,0,1,1,0.10 ,1.03 ,0.10 ,1,82%,0.13,0.20,0%,0.02 ,0,0,0,40,8,1,"£83,015.71","£101,089.76",2025,708
0,(1.31),0,0,1,(0.95),1.38 ,1.09 ,2,450%,0.22,0.31,0%,(1.18),0,0,1,29,9,1,"£144,287.60","£32,063.30",2025,524
0,(1.14),0,0,0,0.29 ,1.38 ,0.17 ,2,51%,0.22,0.21,0%,1.26 ,0,1,1,42,9,1,"£87,271.41","£172,572.64",2025,540
0,(0.62),0,1,1,(0.85),1.03 ,0.78 ,2,247%,0.25,0.27,0%,(0.86),0,0,0,30,8,0,"£124,857.69","£50,485.70",2025,591
0,(0.37),1,0,1,1.91 ,1.03 ,(1.23),2,0%,0.25,0.14,25%,1.14 ,1,0,0,59,8,1,£0.00,"£165,576.55",2025,615
0,(0.24),0,1,0,(0.37),0.69 ,(1.23),1,0%,0.14,0.20,0%,1.52 ,0,1,0,35,7,1,£0.00,"£187,718.26",2025,627
0,0.83 ,1,0,1,(1.90),0.34 ,(1.23),2,0%,0.33,0.32,33%,0.90 ,1,0,0,19,6,1,£0.00,"£151,581.79",2025,731
0,(1.33),0,0,0,(0.18),(0.70),0.30 ,1,74%,0.33,0.08,33%,0.50 ,1,1,1,37,3,1,"£95,022.57","£129,107.59",2025,522
0,1.58 ,1,0,0,2.49 ,(1.04),1.20 ,2,2188%,1.00,0.03,100%,(1.62),1,1,0,65,2,0,"£151,659.52","£6,930.17",2025,803
0,1.25 ,0,1,0,2.68 ,1.03 ,(1.23),2,0%,0.25,0.12,25%,(0.85),1,1,0,67,8,1,£0.00,"£51,219.80",2025,771
0,(0.12),0,1,1,(0.47),(0.00),1.01 ,2,411%,0.40,0.15,0%,(1.15),0,0,0,34,5,0,"£139,393.19","£33,950.08",2025,639
0,0.24 ,1,0,0,(1.14),(0.35),0.04 ,1,156%,0.25,0.15,25%,(0.86),1,1,0,27,4,0,"£79,144.34","£50,743.83",2025,674
0,(0.69),1,0,0,0.20 ,(0.70),(1.23),2,0%,0.67,0.07,67%,1.04 ,1,1,0,41,3,1,£0.00,"£160,095.48",2025,584
0,0.45 ,1,0,0,(1.61),(0.35),(1.23),2,0%,0.50,0.18,50%,(1.54),1,1,0,22,4,1,£0.00,"£11,525.72",2025,694
0,(0.19),1,0,1,(0.66),0.34 ,0.56 ,1,65%,0.17,0.19,17%,1.22 ,1,0,0,32,6,1,"£111,589.33","£170,382.99",2025,632
0,0.62 ,1,0,0,(0.18),(0.00),(1.23),2,0%,0.40,0.14,0%,0.27 ,0,1,0,37,5,1,£0.00,"£115,403.31",2025,710
0,0.07 ,0,1,1,0.20 ,1.03 ,0.53 ,1,165%,0.13,0.20,13%,(0.58),1,0,0,41,8,1,"£109,402.13","£66,463.62",2025,657
0,0.29 ,1,0,1,0.01 ,(1.73),0.17 ,1,54%,1.00,0.00,100%,1.04 ,1,0,0,39,0,0,"£86,843.61","£159,830.58",2025,679
0,0.23 ,1,0,1,(0.76),(1.39),0.51 ,1,279%,1.00,0.03,100%,(1.07),1,0,0,31,1,0,"£108,345.22","£38,802.03",2025,673
